TRADER,n_trades,avg_from_amount,avg_to_amount,cluster
osmo1vcgplv4zs9zv835vjkn5vjjswdza76vwdx3yn8,1,19500000.0,275890668.0,0.0
osmo1vcgsf99rc5pnkvdmncu75e3278wyzv5rvnmn9z,1,5000000.0,2643958.0,0.0
osmo1vclun4cl2pd62z0lnwjsygn3j68ydmrs78qncn,1,100.0,6.0,0.0
osmo1vcnl4cekxym6v8l24qmwr45jhgtuh9fkg5yhz4,1,4048000000.0,3021646599.0,0.0
osmo1vcnp8rlhr4gkzne0fwejlfqyyh6agk08jzfnan,1,1000000.0,66646.0,0.0
osmo1vcruwj37zlgv5lv549xg88r3jlngggdvyw3pz3,1,2500000.0,33931888.0,0.0
osmo1vcrzezdkzqga9ns6x26pyj6plxus2gwmj8ncyq,1,1128556063.0,1924607798.0,0.0
osmo1vcs68xf2tnqes5tg0khr0vyevm40ff6zn0dqs6,5,2.6400000089595704e+18,2684359.6,0.0
osmo1vctns63nrkqmk7wddnr6snpv4wcwxdxxf46d7k,1,100.0,6.0,0.0
osmo1vcup5l7xmfux8gs0l8ahac0r0uy8gx6gxsmvju,1,58439.0,98534639.0,0.0
osmo1vcwq95w3a6ss43yzqc55vt8w8xqz6evv0qq8cr,1,56220.0,810758.0,0.0
osmo1vcxhztamcgn20l9cla453kg6hc673nnqtualy4,1,100.0,6.0,0.0
osmo1vcym8nvrkkgewxhmpjh4dhu8cfqutmz0xmyp3f,1,100.0,6.0,0.0
osmo1vd09qjffsh09npmpqjzzwvwmgqwx825hpzl0mx,2,2641683.5,1342045.0,0.0
osmo1vd3dhucqfshtrmp6d3p45k8yu6qjmggr8cs5wz,1,27529875.0,219002.0,0.0
osmo1vd3eannwyja7sagaye68qs8n8tds5wzfgzsuqz,1,806200.0,1.7883325013997105e+18,0.0
osmo1vd4wekuyuc9rkzxkxqmn6u9l9nys3d2rqf88zw,1,954555.0,588820.0,0.0
osmo1vd6nak22s0cs3nc3qpnkvr3m9gv96xnn458vhh,1,1.745e+21,296679175.0,0.0
osmo1vd70n4euljrmgt5my9dkgpgkjk6zsd7sjl3mv2,1,100.0,6.0,0.0
osmo1vd7vyu775gj3leq5e26qjrqzf757ghwk9lg56t,2,230000.0,592429.0,0.0
osmo1vdc2vyyu9w7m5lm4pc8lhd85xhy27h795554ky,1,1000000.0,115566808.0,0.0
osmo1vdddnfy90pfx2e60nrpqst876f43zfm9px0f0d,1,100.0,6.0,0.0
osmo1vdedydr6nzv6w0wah3tue0saw6rp0fl65mspd8,17,5.056361154631215e+17,936108.2941176471,0.0
osmo1vdh898fpsejj2zwjkrehmlcad8xtpdfxhr6vql,1,100.0,6.0,0.0
osmo1vdj6wxngdc5pyc75fa4r7u8glgvj7uhhnamhuy,3,6782333333.333333,526379.6666666666,0.0
osmo1vdmh5xcq42jzc3ykevy5dpsjqmq9hfkqzrnuta,3,137553590.66666666,1965367684.3333333,0.0
osmo1vdqg34mmgp03u98nqk2hau87hzw5gdtv8l0dfy,1,100.0,6.0,0.0
osmo1vdqlc2xqd87vg4l7jq4ca9vwe4890slqnl4xyp,3,6.666666666675667e+17,790134.3333333334,0.0
osmo1vduf6jf2ze5g449kqwzvrskt6gjcaw5l7qw733,1,100.0,6.0,0.0
osmo1vdxsuj5u8vedlfa94qe2qxh9fg8gpk66jk5lmh,1,100.0,6.0,0.0
osmo1vdzc6qzzkmlxu9xf7f2m8jy8xmdsk7phccqy2t,1,100.0,6.0,0.0
osmo1vdzdgqm8xfv39qs3uru2u6rfrc4a04r06ynstz,1,979216.0,110927.0,0.0
osmo1ve0jass5xxtz5e2cj9tvj7kwwgx0zcrfd2qzfa,1,2979454644.0,27129005.0,0.0
osmo1ve3hk9cz23wudude3tdyc3hdtg9c5yzwfffu5x,1,100.0,6.0,0.0
osmo1ve3ktu4vjyxcpmu6ffdrfgqhf0mtfz9jtvj659,2,2530718.0,591566.5,0.0
osmo1ve44qzwhpn8sgyl6afg87vvst9dwzrmhvhp83q,2,59242176.5,83516977.0,0.0
osmo1ve46xjft7dutvwwfh0ypkh3nzsjrn4s0kq0kef,1,100.0,6.0,0.0
osmo1ve4leqzg385ek4tqp8h04cppdpag36vnqeu7ww,1,100.0,6.0,0.0
osmo1ve563vu7arv3rzvxuqrj3zu9nmnykef850n9kd,1,100004000000.0,140205205.0,0.0
osmo1ve84qzcpra0l6hzdzr9k29j3yg6kjwupa9ap9k,2,80910000.0,128819571639.0,0.0
osmo1ve9rd98jgzy4jntqjm4qq09q7kp03ywx48wttf,1,100.0,6.0,0.0
osmo1vead6ext86h7jcvxy8xhv35q23dt5sdhnkdnzl,1,1.744e+19,517021.0,0.0
osmo1vecjd5ne38tsz6fdxumc68yecjjhfltqc44dmr,1,100.0,6.0,0.0
osmo1ved0kaep5k47zag20fw95yej0gn0fxwh8449zl,1,30760737900.0,17081183.0,0.0
osmo1vedw7dvmsu467w4jrnrgccjuefn0jp6r4lal8m,1,100.0,6.0,0.0
osmo1vejwgzjs4wetlyx0ykt0j3v8nueg4nz8uvuzy9,1,100.0,6.0,0.0
osmo1vekkuu9zemwj3jxehh9qa9pveqrggjwue8q0s6,1,5000000.0,9411694.0,0.0
osmo1velezw4r4lsvq6jw6q42rskm9d0set4psnfn4h,1,2.531564261672856e+20,242129000.0,0.0
osmo1vemmttg4c0lsqwsdhrjc24ktaahfnh9h0ckjs4,2,585970.5,2125514.0,0.0
osmo1vepfyv2fwlsflf6c4lt3l2nlhymd2xlaukpugn,3,9.010196638879841e+18,664732.6666666666,0.0
osmo1vepn5wsy5rcc3jku5kqr0k8vxzzmakucsv33ks,3,4.866666666785166e+18,4030582.0,0.0
osmo1ver4qm4ak6k04lvfmlz4sv3qcf0xevt0kh2lzx,1,3694133.0,8.57340000254188e+18,0.0
osmo1vevfm976vhf70egs92at7j2hpm854hdhyum85u,4,43750000.0,1.9291691063559668e+19,0.0
osmo1vew9w5ykdg04mw8993c6n4ukdq32ycfmqhs7et,1,100.0,6.0,0.0
osmo1vewr2cj4dlfdscr6dxpy06laqdpdtp6t59v02h,1,100.0,6.0,0.0
osmo1vf05wn7ezackw6rpkn8cwzj6jkq2yv0yrncp5r,1,11300000.0,693380.0,0.0
osmo1vf3jj8cr822ajesggdu6fl68t6da8erupv4qxr,1,37560311.0,45035065.0,0.0
osmo1vf5kjfn6jfdanv23ajhwqz7cgech8nyljduuxu,1,2000000.0,5.077031916073672e+18,0.0
osmo1vf67v9rkuqgdfvlx8n2pfya2t76ek8flh55yys,1,100.0,6.0,0.0
osmo1vf68rkgk502k4ja6l2mq9t8pcdrp5qpzny7xcc,2,179746.5,1622812.5,0.0
osmo1vf6lh3ge25vu5t8e5vuxukzp8440zqugsvxeye,2,108003240.0,2.5249762165424302e+20,0.0
osmo1vf8c6z0mcjrd3y0uaw3whh0kh6wdykqdjw7u7a,1,100.0,6.0,0.0
osmo1vfca3chnkcfvtz0lgc733x4t8t3s3ra9x5psyl,2,11750000.0,3550757.5,0.0
osmo1vfdmqtfncf5h3e38qurne8ucp6q6x3067mcpkn,1,1000985300.0,20613360.0,0.0
osmo1vfga73yc98melxja48z6l6me9y8plcf2glf7qp,1,7e+19,280047533.0,0.0
osmo1vfhp4rafvdpgz44zz02j2vcu704sajj23y3sn4,1,249000000.0,2.4334489179089935e+18,0.0
osmo1vfjhv8ym3clja26vptdkddarj924mn2cptxz2e,1,100.0,6.0,0.0
osmo1vfjzkqdet4tew8s60vsnghr2lpn9tknswa5t4y,1,21900000.0,526996057164.0,0.0
osmo1vfk956r49rhemc329pasx99qmm2tw34rztnq8n,1,100.0,6.0,0.0
osmo1vfq050xx6a37j55hd0s6eatgml6dw7ep5cxlsr,1,100.0,6.0,0.0
osmo1vfr7fdwvtzgmh0l5knnuc8z8eq5jf5yytull8u,1,100.0,6.0,0.0
osmo1vfttx2j67dtfz0y28lnlug7kmwr26fd8523t67,6,2333333.3333333335,1.1672845651482038e+18,0.0
osmo1vftv4npf7zpz9azam5zthst425wq030zer277d,1,100.0,6.0,0.0
osmo1vftyncwgle7lyds2vladtkwy7q0jfjn6akhts0,1,3219486626.0,8121479285.0,0.0
osmo1vfuj3gr8lyqhen0cpmvkedprdrjhcyh6wxc2w6,1,100.0,6.0,0.0
osmo1vfwjkxdf8fdxkq4xrt7xx5c9a7pfhxyefw4unc,1,50000000.0,85036382.0,0.0
osmo1vfx4asvwpnygc9xuaerky2faz6gx9ln06k8lqv,1,100.0,6.0,0.0
osmo1vfxqsyz3sqr9rkpxqeu0ngmq3ytr9ejglpvcrw,1,65000000.0,27823065.0,0.0
osmo1vfyjcw5xhggwtappgvppkn7gruhvpzdsnqf5vt,1,22000000.0,1518310.0,0.0
osmo1vfyu3rgg0k9qqsjdzk64eas5nyw97f8le0w8m5,1,100.0,6.0,0.0
osmo1vfz7at9mn2lj7elsdeyhcev75svlr9z2znepjv,1,100.0,6.0,0.0
osmo1vfz8c0dufdh2vgn5vzr3vnsfsv8yqngj829wxk,13,1.1546909205700452e+19,1267694.1538461538,0.0
osmo1vg35skgf29d89l3kmv254hv6s5zxv65780vpuw,1,503195000000.0,6310256.0,0.0
osmo1vg3spql6e3rm5a89zcw5e3ccwpf0eahkuun5yv,1,100.0,6.0,0.0
osmo1vg5ap3cljka295hrqhtt2mawnxuydm3y6p6mgs,1,73000000.0,99177812.0,0.0
osmo1vg5gzyfqfnqz7l6hqh307q9mczjrns266a2q06,3,22372666666.666668,3369623156.3333335,0.0
osmo1vga76t9greaw9h46al9xhe9ar298qyn79lrd36,1,467857393.0,1.0475424482902008e+21,0.0
osmo1vgax2re9j8yfg6p4067lfznef85p4p2847523t,2,153552000.0,8782520.5,0.0
osmo1vgc6aqa3y74wns5v2yuxlafs3esfcx4jktsnec,1,100.0,6.0,0.0
osmo1vge8eh7tedsrw2nau70cjx87gsjd5q3qap5euy,1,100.0,6.0,0.0
osmo1vgg7tcpewcsa8x3krxw4l7rgpvgnzpw2elr942,1,100.0,6.0,0.0
osmo1vgjdpfpfquk203ma0wpc3qnqcst7j20zauumgn,1,100.0,6.0,0.0
osmo1vgkadl36tkdqrt7ywpzkpjg2dd6ngglydggfqr,65,724053959.1538461,775852160.676923,0.0
osmo1vgl0c767nycurhhz8wx2tfq2yl8c0l5vd8fpfp,4,116757515.5,13297379.0,0.0
osmo1vgmnt8gxefny9kn5npwpf2nmjy2l3v09gwj0za,1,100.0,6.0,0.0
osmo1vgn6rhjjr5976czjt987yrmjduwe6f38mz8zjx,1,100.0,6.0,0.0
osmo1vgqgdk7lyqz4qzt7lmfmm4eacf44uvt7rmr9c3,1,3800000.0,179115234.0,0.0
osmo1vgr9gtv0zxecr5e42hdzrmk7vskksf260w5ev9,1,100.0,6.0,0.0
osmo1vgu6mpatup4hsyt463mdkac4a6n7qh30laksq4,1,3000000.0,7017534.0,0.0
osmo1vgwgt62f7gnayf43wzrlj5mr4qkxkhnj9znw0y,1,100.0,6.0,0.0
osmo1vgz499w6jf7zu6r09vngnzyezn5wy72y2g5j0l,1,2000000.0,36809366.0,0.0
osmo1vh0345gkzr9w8luzamxt3py6zvtst8fk4qcl8p,1,100.0,6.0,0.0
osmo1vh0gvfmwklh35k6ze8zt7mwrf3c73n3yfhzez4,5,2.6000000000405306e+17,1769713.8,0.0
osmo1vh4s0zhm38vel044ae880l4hkspln8693z9w9m,1,100.0,6.0,0.0
osmo1vh5eg3037z5vkvrk3849gcr6vs0snjuzft30fg,1,25000.0,358310.0,0.0
osmo1vh8x0a76r9f98xv22x6q6l9tqpad40rh2akerx,1,100.0,6.0,0.0
osmo1vh9uuh4nkn8k0many6cv8s8mwhp00dkc5aj6vh,1,100.0,6.0,0.0
osmo1vhcum27su5znf6zpfux0afvztm2m2hsn84ddly,1,100.0,6.0,0.0
osmo1vheftcc4uf307jy72mtqkwrr6g5s9lz2c6x0r4,1,100.0,6.0,0.0
osmo1vheytvlp9dwl8zj6mttvk7s9jytcetkl3ccafu,1,455219.0,30371.0,0.0
osmo1vhjdpv0y4pg2h3y9a0wl3dlz23cj0vytskn54v,4,178070.5,12326.25,0.0
osmo1vhjj5404g76sysfwl0pjy944ldv36h6pchuzz6,84,1148744786.6666667,1017839996.7261904,0.0
osmo1vhn3ck2s4uxyy26hry3xn06sdtvvjxhul4w9g5,1,5.132178508858401e+20,512194535.0,0.0
osmo1vhu8clj3w6drdvpp92hlkfrhd3zr9k59hengse,1,100.0,6.0,0.0
osmo1vhvagffcsacjmtr2nq2v4v82cdn4th4qmqapc4,1,100.0,6.0,0.0
osmo1vhxrlrz6tc0pcj3894uvq7q0sccmc903952lmt,1,100.0,6.0,0.0
osmo1vj5agw3ypx70war3zvakxtrm6ves2nyy89jyyc,1,28000000.0,1679499.0,0.0
osmo1vj7ql9xlxcufygg8apqcph2z3yttqa38xrkdvg,1,100.0,6.0,0.0
osmo1vj85qfekn00g2lj995544q5xqscmmud7j2l7wz,3,1155660208.3333333,3.1036758441877485e+17,0.0
osmo1vjd64ller5vjh63gu7kq4zmj885exlnh88l9rx,1,89315398.0,120747924.0,0.0
osmo1vjdgkss3exv280kcyjw75vg77h6a4vxjrpefsh,3,11828480.666666666,13697750.333333334,0.0
osmo1vjez6tvzplrjtu6vrtkh235xzl60uzl9hczxxn,1,100.0,6.0,0.0
osmo1vjfw9za8s6gknlv02209ng0gd7zraxcs2tg3r6,1,100.0,6.0,0.0
osmo1vjgada9t78eh4v8whp9p8cg4evq4erusg68264,1,302229.0,45930.0,0.0
osmo1vjjzavwdetp5s6g7htenuz3r0xtm6fpgfytzjw,33,4.1793638147027165e+19,6.128771928224914e+18,0.0
osmo1vjm2fqlq0g7hh7r2hdlmmaxkc8xhnps35mxn9v,3,150000.0,51881.666666666664,0.0
osmo1vjmc7sjhjx2crn8gq8tpnjp9xfzmj77gvuswq4,1,4000000.0,2990204.0,0.0
osmo1vjmu593hv0v22899el3qnusd2x23kvufdfp77n,1,100.0,6.0,0.0
osmo1vjndhn32jjyduv5l8pfw57medvk8fdxdyaedgx,1,100.0,6.0,0.0
osmo1vjp7cgh2x5zu4jc6guwxk04krmt4kmq6ha3gvq,1,100.0,6.0,0.0
osmo1vjrn49jgzuvrc7t5q5a3zp20su64y5wvdq4zjs,10,8.000000000267102e+16,1.7497227084185875e+17,0.0
osmo1vjrx0lks65yefnsz4xk92vugda2z25esvq85hn,2,639998353013.5,382649306.5,0.0
osmo1vjstqt6kewe3qn8z2rczl7x793ahfv5vrupy84,1,100.0,6.0,0.0
osmo1vjusk6s84xeh7pq3nje2kjff3ytr7hp3mv6a27,1,100.0,6.0,0.0
osmo1vjuuq9hhjm2dyd4ncluwxfd62fuuaczn5fhepv,1,100.0,6.0,0.0
osmo1vjyds3vv7zvvujrms0ty3efddlxcdmh0g6gfue,1,100.0,6.0,0.0
osmo1vjyvgmxp40dtd303ucsnrjh2qdhycw232ercn4,4,4610927.25,149319.25,0.0
osmo1vjzt338ec433ajvcr63ustvrq0k77jy7nt3xxv,5,1.6800000000382715e+18,7.322228049449414e+20,0.0
osmo1vjzxpm589lxrry3pjwlmp4cz85ecmx03y635s5,1,100.0,6.0,0.0
osmo1vk4ufa4ew0xz49ddhjtdkuel5dsv2fv2pu4jwa,1,100.0,6.0,0.0
osmo1vk6mqt3jaxu4ys9a2849qu2u0k0kt8kucjkrzy,1,500000.0,7095435.0,0.0
osmo1vka8ua0g5qn9z088x6dht2gaafpu0wca9mghtn,1,100000.0,763054497.0,0.0
osmo1vkcqc3ykym9xeasx5mnfrjgf72ytlq835s0xq3,3,81666666.66666667,5.003040209921844e+19,0.0
osmo1vkgacmhd6q47nvvqu8vpephxhcrrgvcj2s3te6,2,1995800.0,173078.5,0.0
osmo1vkjds0kmxqrhcsy2f77r2v8kaywwtdn5nngeew,116,1.3742707472724394e+16,4385959720021520.5,0.0
osmo1vkkqkuukn4u8flma7yx3mttphrlp3nzs85279m,1,100.0,6.0,0.0
osmo1vkp6h3vc0g9n36hn6e90z8mvy4xpsurt0j8kc0,2,10000000.0,13702378.5,0.0
osmo1vkptgkndyr04v7m7lwvudzv2hzl3v4szx5ghce,1,100.0,6.0,0.0
osmo1vkscxgukx4jvvn24vm4j72y430yyqg3fsp2ryp,1,100.0,6.0,0.0
osmo1vkstl2nkhnufzckf839ruy5vq40a967wefscu7,1,100.0,6.0,0.0
osmo1vksu3rqxpsgpeh3sz0vla0w8wzrpm93crhu7t2,1,100.0,6.0,0.0
osmo1vkthfcdhnn4uvz83q29vwkx2qpzjmpue55nusq,2,2277401.5,1612416.0,0.0
osmo1vku2llwwvysh4tlegdu9a02az5vv53qf60k3yj,1,4.9e+18,96076.0,0.0
osmo1vkv3k335gnm5t6glf95fu8v4d2zv4jvhvs6eks,1,920000.0,900382.0,0.0
osmo1vkwdx2g9edy83a2c9tce475jxcesny76k7faky,1,100.0,6.0,0.0
osmo1vl06ddvsk2emnz824zn4238g38vvhlhkm7jr75,10,151411674.2,4998021.4,0.0
osmo1vl0vjsedvwylnm69fxhj693dk7ttwq3dcmax5a,1,100.0,6.0,0.0
osmo1vl0yw3le8fv3mkmrge604pp5hv4t8kyqcus5y0,1,100.0,6.0,0.0
osmo1vl4c4j0nq3svd7mkcsh4tffvw4spgukwpl8flf,1,100.0,6.0,0.0
osmo1vla0e0pev4xwk7klq2jcewat6tjzcak7s5x4zf,1,100.0,6.0,0.0
osmo1vlctynnvwmdvkdyzztsexr4vkpctt64frtt7ee,1,100.0,6.0,0.0
osmo1vlfstw3k02xrpaz4heftgzw4gfqdp8tvgehw56,1,120591418.0,8064756.0,0.0
osmo1vlgknkn9qrmg3x3fqjw565sj2d5fdukfa8uajp,5,1283362756.2,8209134.6,0.0
osmo1vlhanht4aymr3sc88jjxgl75sy7pshfppkuh0y,4,58750000.0,9457938.75,0.0
osmo1vll8uhcwzmcd93jxrxvpvs3p26v3d6r7w34mkh,1,100.0,6.0,0.0
osmo1vllujlc5yqrreukqtu84clg47m6au4qrs0ltcn,1,5875580467.0,3899352.0,0.0
osmo1vlrczxpl2k8neal3pqn32tvgqcl6hcepmvgkm2,1,100.0,6.0,0.0
osmo1vlrglaqzfrcp69wku77ma4jt0guyypt8zf8v03,1,100.0,6.0,0.0
osmo1vlszycv8y36m7hyc9exy5593zclwt6yuny838l,1,362658.0,676149.0,0.0
osmo1vlywr7qjd5qkzku6aljk6f8kmd98e95h2wmdup,3,65438.666666666664,9.636733955213016e+17,0.0
osmo1vm25redv7939g8x8x7tpgkmqk69yrw3dpvkm55,1,100.0,6.0,0.0
osmo1vm55sf9u2reqe3swlqhqwrdweadxma6mlkladf,1,100.0,6.0,0.0
osmo1vm5qw78xtqr7pzy0at344u6rn3tp5f9878mveu,1,202000000.0,698543087.0,0.0
osmo1vm5rl4t6ej84wfc0yny2gp6hd68jt858t7luwn,1,59134076.0,24825178.0,0.0
osmo1vm5s3h4ldravcksvh3acl50ndlx8tz5q3g5j86,1,1310000.0,4.455823735376922e+19,0.0
osmo1vm8fy28ntwsalqf6gmguqf6qx8qtkwgchk63g6,4,86048539.75,4212119077.75,0.0
osmo1vm8s6m2c2405mu6wjtqqh3rs0wyqtxcp6umkk3,2,2455000.0,1.7534298311991536e+19,0.0
osmo1vm95h6578fqq4nmrs2nanplexe83nzyaadrfd5,1,100.0,6.0,0.0
osmo1vmat43rfupns5svugh5y07e4fn89rchtrfqpqr,9,1.4411035081977358e+20,7.052789848608584e+19,0.0
osmo1vmd5g924pj8p5r32cq8xpex6rcdt92cerk8fxe,1,100.0,6.0,0.0
osmo1vmeqhdscncslqmryqjar0e7swtdf44z4ag7439,1,100.0,6.0,0.0
osmo1vmf7g28pz2dy478w4xwkye5n3trqsl5t6ana94,1,100.0,6.0,0.0
osmo1vmh3mdsgvk5anml7y9y6ctaunpr7g5lhjymq0m,9,8.6432285428329e+20,8.647795251856656e+20,0.0
osmo1vmlvkchm4j8xcjv7hvvj43xf2zk2zmmk7c65av,1,100.0,6.0,0.0
osmo1vmmq44as77z8ld9p5v8l80v0tu5rrglxhy4se7,1,100.0,6.0,0.0
osmo1vmnszddr75huvt7fcvx7nuvk7vje4qmx373gew,7,8.594165433258164e+18,9944033.285714285,0.0
osmo1vmp20t9vejwc0jrkr20dy0v6uc8su37lmrd2j4,1,100.0,6.0,0.0
osmo1vmrxam8u9fuf0yer5rr68mm3x7wy925s26upl4,1,4.348906253964091e+19,2341993783.0,0.0
osmo1vms23gfcjhk6sygf3fh4x4q9eu8exnc4uhegfq,1,100.0,6.0,0.0
osmo1vmsevt26jkpmujgc4rqscaeqf9eaf63sgkku2x,1,100.0,6.0,0.0
osmo1vmt26j74d9hcqtm2zd5gaz6ky7aclrup8u3e8w,1,100.0,6.0,0.0
osmo1vmte3lvyyc7he4lfa8twf4fcf2edz6y2lqlzm6,1,1.630000000000005e+18,47351.0,0.0
osmo1vmvjqa9txw37lfmmnfh60t66dpj8snsm7pfae2,1,400451557.0,161251571.0,0.0
osmo1vmwtsgar5aku6rfz3kuudz77w2sz3hh5lc6qnm,1,631000000.0,40032277.0,0.0
osmo1vmy55vygqs3z0ktypsxzg9d9pzmgtdlskd4d8w,2,1429886.5,2056655.5,0.0
osmo1vmzzvtwr5dl2dumh0l65fsvfdf6j2etv8dhnla,64,9.477721326065767e+19,7.626343874830179e+19,0.0
osmo1vn00kys4qtghv059p9pxn8vqp428yeflnr50py,3,122099529.66666667,98238610.66666667,0.0
osmo1vn3m4t9rsxrn0lqdv7p6vsn37635te9lrlrk5j,1,100.0,6.0,0.0
osmo1vn4gvkqmtdchshcefyx0v08n58svxcft3afxa3,1,32145090.0,137536412.0,0.0
osmo1vn5jmx0v7vtw8vvk698x3xer94tqrcvwjke6gp,8,10875691.375,5375289.125,0.0
osmo1vn7czg2wmmuxjpas3aqjl9x6z6ft9ssksewpj5,1,100.0,6.0,0.0
osmo1vn7wqj4wj6ddtyvv7zuadm3nguzh73na96feg9,1,100.0,6.0,0.0
osmo1vn8kqr0d7tannm0d7046yrqtssetccphvdta6l,1,100.0,6.0,0.0
osmo1vnc9wqlhvxn5gt8hwj3eu0vdpqpdl9vccgg4f3,1,100.0,6.0,0.0
osmo1vndzy8y55ylgpmmsc34uy8rm6kqlml6fwkf95t,1,3.04e+20,4434952.0,0.0
osmo1vng7jg9ygel8wt0xn0z9zqf4m7x3fwrquygxhr,1,7000000.0,465897.0,0.0
osmo1vngy6efk2ujkv0s0v5zgdm7ktfwd2tyfyk9aut,1,4014639.0,273646.0,0.0
osmo1vnjgchc3m77n2m6je22gr7w0mp7gcndqxejsad,1,100.0,6.0,0.0
osmo1vnjzxk0s3sepv2q6fl4pkw4wu0dttnvr27zkuc,1,21247611.0,1405131.0,0.0
osmo1vnkur5y4vwvk7lxmv2dtssms6a5umc56gmvz3m,1,100.0,6.0,0.0
osmo1vnnevxtk9kmxfm87vx2ur5jz4naja5zpfzdv7d,1,100.0,6.0,0.0
osmo1vnqrw407g9tc3a4x5zc7ngqdqayucrpr7zlky3,1,1.95e+20,58606316.0,0.0
osmo1vnstt00v8k7dd73579843d0y8qt0c4hxg0qkqm,1,2316147.0,4933854.0,0.0
osmo1vnttns9z8kvvvhd2d64d3865u5dhcucnmaye25,1,100.0,6.0,0.0
osmo1vnujshyn2wmfga89w8ud5rqasct89nu2z9u04v,1,100.0,6.0,0.0
osmo1vnv5nc2qu2kfhkyf5zhgzwakuh9ajsnmhl4t4a,1,100.0,6.0,0.0
osmo1vnvjyp9856h52eq6z29m7pnxpwmwtl3w57lz9v,1,100.0,6.0,0.0
osmo1vnxmwyl527ax7ruv7fleqqzqah3jl6atm70zwv,1,100.0,6.0,0.0
osmo1vnxp8wv7ygluta2kjx8tqddhsrkqle9mr4dswf,1,2002000000.0,2001897142.0,0.0
osmo1vnxv63mrux8c446495eq9vj07pytnzfu4gyqa2,1,63400000.0,4261409.0,0.0
osmo1vp4r8l8r7h24x70vvp2xxmqdc3e5dac8q3vdpz,1,1000000.0,69378.0,0.0
osmo1vp5mqfdrmhxkhk63mlww0gaw90m8dwdqq6kk0a,1,100.0,6.0,0.0
osmo1vp660rxtz8pdgxtnzjz00v78mxp29v3h5g8z7x,1,65200650.0,441468906.0,0.0
osmo1vp6q6kp787g7gmsnf4jxm89nzcs3t7vxf70rr2,1,674497.0,47013.0,0.0
osmo1vp7kv46fw502vdgxklle0k4cftty9gklvc0nvt,1,100.0,6.0,0.0
osmo1vp934uw50u8erdf5c65v3unacecg9rcda2rj2r,1,215597938.0,3484527.0,0.0
osmo1vpcpx09fl4l2sk2asjnkznappgaq8uvdvt2dwg,1,660000.0,50244628.0,0.0
osmo1vpdehzac9n8lz22xhz09kstttf8kedp246ud9j,2,27584940.0,1994491861.0,0.0
osmo1vpdu9yk96j6xqmjr6qa9gcuqe7srjlfudltg25,1,100.0,6.0,0.0
osmo1vpdyzcqwtehfn79nhn5za38xwzr3l4f0jfjqf0,1,1500000.0,1240806.0,0.0
osmo1vpecxkdf0k0vnlaku6xz905guj8pw9k2x3sjxq,1,100.0,6.0,0.0
osmo1vpev7xyypjsfpvjuyu7kzx7x7kucr7ded39eeh,1,100.0,6.0,0.0
osmo1vpf92xpu5lla7jkd6jycyssm5tuccdw6uxfn3g,1,100.0,6.0,0.0
osmo1vpmnmkrtvzgrdv50qqadp880ckylgc3zgqycyu,3,64994777.666666664,9398635.333333334,0.0
osmo1vpna8zumvtnyqxd08425hjdzvkq7gqgr9v6egn,1,44007482.0,6015432.0,0.0
osmo1vpnsr9gd66653ssyjhn0shzjg5q0cu4tedgem8,73,648829312.3972603,650961989.2876712,0.0
osmo1vpntnf6tvxaf7eujld7ypv38s5crglppp85ztv,1,100.0,6.0,0.0
osmo1vpr0xrahf0quhzfwkpas3eplnuna07u7ryp5uj,5,12045163846.8,49755055791.0,0.0
osmo1vprt5qp8qpkkdqh6hv3ladcyy59elshcylvlrn,1,100.0,6.0,0.0
osmo1vpsjdkdz4x2uldfdy93faywtctxfeyz0j0ml9g,1,14748527.0,320275.0,0.0
osmo1vpsss8hlrjhx0m82t6ky6n7pej9ywgqm7qktzq,1,42117103.0,2969666.0,0.0
osmo1vpszg27hrmxklyr0wc3huv0ypw9lxl9pjzm89c,4,9.250000000003025e+18,207928.0,0.0
osmo1vpvug6y5wzz6kh9n25qg3plc8dys897q68yl4k,1,100.0,6.0,0.0
osmo1vpvwsnzgeqa968zmn7eu8usme7d6v2jfkh04nv,1,100.0,6.0,0.0
osmo1vpwsfc0gxc94xkylkq3dttxjuak2uejz8zldfn,1,4200000.0,62282099.0,0.0
osmo1vpz3p0u58yq9ptewh5yhptvj88935vq4kmpvht,1,4200000000.0,5661923.0,0.0
osmo1vpzd5f3j8lwxktg2ym862n3nc3kaz3ygxxjfsh,1,100.0,6.0,0.0
osmo1vpzlwskzcvy60lasrwa5xepztfp95vsdxjgj3z,1,8500000.0,13211327.0,0.0
osmo1vq6ycehj2686g72aa4dyja2e4gcag0hwf3w2qw,3,72046047.33333333,7050448.666666667,0.0
osmo1vq6z87mczgpuq35xlr6n7jmlqwceymgwm2v8f9,1,122300000.0,5560344.0,0.0
osmo1vq97vj6hsrvg8569eclpnpsvs6nk7jll22ut6e,1,139081379.0,920644.0,0.0
osmo1vqd6hxuqurm7phg586vw6rv28rga4edl3pvrdu,7,4.587987103306437e+19,70107942.14285715,0.0
osmo1vqejj6ha3f4e90rk7mlud85y7mcyummhwe2nql,2,1110.0,461.0,0.0
osmo1vqg0kdpavkvuznjtuzfxmyhagxp4rstlwzel77,1,100.0,6.0,0.0
osmo1vqhajs7stdg3hgjp04a2t95ct63rcqsq5f4pjf,1,100.0,6.0,0.0
osmo1vqj8du37hwzdc0eyfpews66n65a993xm593gh6,2,29757314.5,1192790.0,0.0
